統計年月,區域別,姓氏,性別,人口數
10706,雲林縣口湖鄉,楊,女,352
10706,雲林縣口湖鄉,黃,男,342
10706,雲林縣口湖鄉,黃,女,416
10706,雲林縣口湖鄉,許,男,380
10706,雲林縣口湖鄉,許,女,367
10706,雲林縣口湖鄉,洪,男,340
10706,雲林縣口湖鄉,洪,女,265
10706,雲林縣口湖鄉,蘇,男,330
10706,雲林縣口湖鄉,蘇,女,271
10706,雲林縣口湖鄉,謝,男,293
10706,雲林縣口湖鄉,謝,女,242
10706,雲林縣口湖鄉,張,男,124
10706,雲林縣口湖鄉,張,女,246
10706,雲林縣口湖鄉,鄭,男,166
10706,雲林縣口湖鄉,鄭,女,189
10706,雲林縣口湖鄉,郭,男,182
10706,雲林縣口湖鄉,郭,女,156
10706,雲林縣口湖鄉,劉,男,167
10706,雲林縣口湖鄉,劉,女,164
10706,雲林縣口湖鄉,葉,男,155
10706,雲林縣口湖鄉,葉,女,155
10706,雲林縣口湖鄉,紀,男,180
10706,雲林縣口湖鄉,紀,女,126
10706,雲林縣水林鄉,陳,男,1808
10706,雲林縣水林鄉,陳,女,1408
10706,雲林縣水林鄉,李,男,1614
10706,雲林縣水林鄉,李,女,1206
10706,雲林縣水林鄉,黃,男,1545
10706,雲林縣水林鄉,黃,女,1088
10706,雲林縣水林鄉,吳,男,1476
10706,雲林縣水林鄉,吳,女,1121
10706,雲林縣水林鄉,王,男,902
10706,雲林縣水林鄉,王,女,744
10706,雲林縣水林鄉,蔡,男,876
10706,雲林縣水林鄉,蔡,女,768
10706,雲林縣水林鄉,許,男,795
10706,雲林縣水林鄉,許,女,556
10706,雲林縣水林鄉,楊,男,767
10706,雲林縣水林鄉,楊,女,532
10706,雲林縣水林鄉,林,男,635
10706,雲林縣水林鄉,林,女,633
10706,雲林縣水林鄉,洪,男,575
10706,雲林縣水林鄉,洪,女,405
10706,雲林縣水林鄉,張,男,409
10706,雲林縣水林鄉,張,女,359
10706,雲林縣水林鄉,郭,男,335
10706,雲林縣水林鄉,郭,女,268
10706,雲林縣水林鄉,鄭,男,279
10706,雲林縣水林鄉,鄭,女,221
10706,雲林縣水林鄉,紀,男,260
10706,雲林縣水林鄉,紀,女,164
10706,雲林縣水林鄉,余,男,163
10706,雲林縣水林鄉,余,女,120
10706,雲林縣水林鄉,蘇,男,131
10706,雲林縣水林鄉,蘇,女,140
10706,雲林縣水林鄉,劉,男,83
10706,雲林縣水林鄉,劉,女,119
10706,雲林縣水林鄉,呂,男,102
10706,雲林縣水林鄉,呂,女,98
10706,雲林縣水林鄉,周,男,80
10706,雲林縣水林鄉,周,女,82
10706,雲林縣水林鄉,莊,男,87
10706,雲林縣水林鄉,莊,女,65
10706,嘉義縣太保市,陳,男,2201
10706,嘉義縣太保市,陳,女,2032
10706,嘉義縣太保市,黃,男,1583
10706,嘉義縣太保市,黃,女,1495
10706,嘉義縣太保市,葉,男,1597
10706,嘉義縣太保市,葉,女,1123
10706,嘉義縣太保市,林,男,1225
10706,嘉義縣太保市,林,女,1214
10706,嘉義縣太保市,蔡,男,1113
10706,嘉義縣太保市,蔡,女,888
10706,嘉義縣太保市,李,男,794
10706,嘉義縣太保市,李,女,818
10706,嘉義縣太保市,王,男,692
10706,嘉義縣太保市,王,女,700
10706,嘉義縣太保市,吳,男,658
10706,嘉義縣太保市,吳,女,713
10706,嘉義縣太保市,張,男,626
10706,嘉義縣太保市,張,女,664
10706,嘉義縣太保市,楊,男,584
10706,嘉義縣太保市,楊,女,525
10706,嘉義縣太保市,許,男,473
10706,嘉義縣太保市,許,女,454
10706,嘉義縣太保市,侯,男,449
10706,嘉義縣太保市,侯,女,388
10706,嘉義縣太保市,呂,男,427
10706,嘉義縣太保市,呂,女,372
10706,嘉義縣太保市,龔,男,449
10706,嘉義縣太保市,龔,女,329
10706,嘉義縣太保市,賴,男,344
10706,嘉義縣太保市,賴,女,354
10706,嘉義縣太保市,蘇,男,347
10706,嘉義縣太保市,蘇,女,315
10706,嘉義縣太保市,劉,男,273
10706,嘉義縣太保市,劉,女,326
10706,嘉義縣太保市,徐,男,329
10706,嘉義縣太保市,徐,女,264
10706,嘉義縣太保市,官,男,319
10706,嘉義縣太保市,官,女,216
10706,嘉義縣太保市,鄭,男,238
10706,嘉義縣太保市,鄭,女,285
10706,嘉義縣朴子市,陳,男,3282
10706,嘉義縣朴子市,陳,女,3044
10706,嘉義縣朴子市,黃,男,2360
10706,嘉義縣朴子市,黃,女,2100
10706,嘉義縣朴子市,林,男,1370
10706,嘉義縣朴子市,林,女,1417
10706,嘉義縣朴子市,李,男,1417
10706,嘉義縣朴子市,李,女,1362
10706,嘉義縣朴子市,侯,男,1498
10706,嘉義縣朴子市,侯,女,1075
10706,嘉義縣朴子市,吳,男,1127
10706,嘉義縣朴子市,吳,女,1087
10706,嘉義縣朴子市,蔡,男,1092
10706,嘉義縣朴子市,蔡,女,1095
10706,嘉義縣朴子市,張,男,845
10706,嘉義縣朴子市,張,女,871
10706,嘉義縣朴子市,涂,男,872
10706,嘉義縣朴子市,涂,女,621
10706,嘉義縣朴子市,王,男,648
10706,嘉義縣朴子市,王,女,679
10706,嘉義縣朴子市,楊,男,382
10706,嘉義縣朴子市,楊,女,412
10706,嘉義縣朴子市,劉,男,318
10706,嘉義縣朴子市,劉,女,409
10706,嘉義縣朴子市,許,男,372
10706,嘉義縣朴子市,許,女,353
10706,嘉義縣朴子市,鄭,男,349
10706,嘉義縣朴子市,鄭,女,364
10706,嘉義縣朴子市,洪,男,305
10706,嘉義縣朴子市,洪,女,282
10706,嘉義縣朴子市,謝,男,277
10706,嘉義縣朴子市,謝,女,286
10706,嘉義縣朴子市,郭,男,255
10706,嘉義縣朴子市,郭,女,277
10706,嘉義縣朴子市,蘇,男,249
10706,嘉義縣朴子市,蘇,女,251
10706,嘉義縣朴子市,呂,男,228
10706,嘉義縣朴子市,呂,女,241
10706,嘉義縣朴子市,翁,男,249
10706,嘉義縣朴子市,翁,女,211
10706,嘉義縣布袋鎮,蔡,男,3652
10706,嘉義縣布袋鎮,蔡,女,2897
10706,嘉義縣布袋鎮,陳,男,915
10706,嘉義縣布袋鎮,陳,女,1030
10706,嘉義縣布袋鎮,蕭,男,913
10706,嘉義縣布袋鎮,蕭,女,733
10706,嘉義縣布袋鎮,李,男,872
10706,嘉義縣布袋鎮,李,女,760
10706,嘉義縣布袋鎮,邱,男,919
10706,嘉義縣布袋鎮,邱,女,688
10706,嘉義縣布袋鎮,黃,男,590
10706,嘉義縣布袋鎮,黃,女,667
10706,嘉義縣布袋鎮,林,男,472
10706,嘉義縣布袋鎮,林,女,576
10706,嘉義縣布袋鎮,張,男,494
10706,嘉義縣布袋鎮,張,女,523
10706,嘉義縣布袋鎮,王,男,511
10706,嘉義縣布袋鎮,王,女,500
10706,嘉義縣布袋鎮,蘇,男,528
10706,嘉義縣布袋鎮,蘇,女,449
10706,嘉義縣布袋鎮,周,男,359
10706,嘉義縣布袋鎮,周,女,311
10706,嘉義縣布袋鎮,莊,男,390
10706,嘉義縣布袋鎮,莊,女,262
10706,嘉義縣布袋鎮,曾,男,260
10706,嘉義縣布袋鎮,曾,女,245
10706,嘉義縣布袋鎮,洪,男,248
10706,嘉義縣布袋鎮,洪,女,249
10706,嘉義縣布袋鎮,謝,男,211
10706,嘉義縣布袋鎮,謝,女,222
10706,嘉義縣布袋鎮,郭,男,225
10706,嘉義縣布袋鎮,郭,女,192
10706,嘉義縣布袋鎮,吳,男,162
10706,嘉義縣布袋鎮,吳,女,242
10706,嘉義縣布袋鎮,翁,男,177
10706,嘉義縣布袋鎮,翁,女,190
10706,嘉義縣布袋鎮,高,男,194
10706,嘉義縣布袋鎮,高,女,160
10706,嘉義縣布袋鎮,鄭,男,120
10706,嘉義縣布袋鎮,鄭,女,160
10706,嘉義縣大林鎮,簡,男,1761
10706,嘉義縣大林鎮,簡,女,1245
10706,嘉義縣大林鎮,陳,男,1355
10706,嘉義縣大林鎮,陳,女,1441
10706,嘉義縣大林鎮,林,男,1143
10706,嘉義縣大林鎮,林,女,1132
10706,嘉義縣大林鎮,江,男,1201
10706,嘉義縣大林鎮,江,女,808
10706,嘉義縣大林鎮,張,男,985
10706,嘉義縣大林鎮,張,女,895
10706,嘉義縣大林鎮,劉,男,830
10706,嘉義縣大林鎮,劉,女,842
10706,嘉義縣大林鎮,黃,男,629
10706,嘉義縣大林鎮,黃,女,691
10706,嘉義縣大林鎮,吳,男,667
10706,嘉義縣大林鎮,吳,女,613
10706,嘉義縣大林鎮,李,男,551
10706,嘉義縣大林鎮,李,女,552
10706,嘉義縣大林鎮,王,男,538
10706,嘉義縣大林鎮,王,女,539
10706,嘉義縣大林鎮,郭,男,476
10706,嘉義縣大林鎮,郭,女,405
10706,嘉義縣大林鎮,許,男,459
10706,嘉義縣大林鎮,許,女,381
10706,嘉義縣大林鎮,蔡,男,347
10706,嘉義縣大林鎮,蔡,女,377
10706,嘉義縣大林鎮,楊,男,289
10706,嘉義縣大林鎮,楊,女,283
10706,嘉義縣大林鎮,謝,男,292
10706,嘉義縣大林鎮,謝,女,268
10706,嘉義縣大林鎮,賴,男,287
10706,嘉義縣大林鎮,賴,女,250
10706,嘉義縣大林鎮,鄭,男,212
10706,嘉義縣大林鎮,鄭,女,239
10706,嘉義縣大林鎮,蘇,男,217
10706,嘉義縣大林鎮,蘇,女,225
10706,嘉義縣大林鎮,何,男,188
10706,嘉義縣大林鎮,何,女,206
10706,嘉義縣大林鎮,邱,男,187
10706,嘉義縣大林鎮,邱,女,204
10706,嘉義縣民雄鄉,陳,男,3123
10706,嘉義縣民雄鄉,陳,女,3129
10706,嘉義縣民雄鄉,何,男,2987
10706,嘉義縣民雄鄉,何,女,2266
10706,嘉義縣民雄鄉,林,男,2327
10706,嘉義縣民雄鄉,林,女,2542
10706,嘉義縣民雄鄉,劉,男,2482
10706,嘉義縣民雄鄉,劉,女,2066
10706,嘉義縣民雄鄉,黃,男,1832
10706,嘉義縣民雄鄉,黃,女,1879
10706,嘉義縣民雄鄉,張,男,1816
10706,嘉義縣民雄鄉,張,女,1713
10706,嘉義縣民雄鄉,李,男,1614
10706,嘉義縣民雄鄉,李,女,1624
10706,嘉義縣民雄鄉,許,男,1634
10706,嘉義縣民雄鄉,許,女,1372
10706,嘉義縣民雄鄉,賴,男,1552
10706,嘉義縣民雄鄉,賴,女,1297
10706,嘉義縣民雄鄉,蔡,男,1412
10706,嘉義縣民雄鄉,蔡,女,1384
10706,嘉義縣民雄鄉,吳,男,1110
10706,嘉義縣民雄鄉,吳,女,1214
10706,嘉義縣民雄鄉,王,男,1170
10706,嘉義縣民雄鄉,王,女,1133
10706,嘉義縣民雄鄉,鄭,男,1056
10706,嘉義縣民雄鄉,鄭,女,884
10706,嘉義縣民雄鄉,郭,男,1049
10706,嘉義縣民雄鄉,郭,女,861
10706,嘉義縣民雄鄉,楊,男,759
10706,嘉義縣民雄鄉,楊,女,691
10706,嘉義縣民雄鄉,蕭,男,606
10706,嘉義縣民雄鄉,蕭,女,583
10706,嘉義縣民雄鄉,盧,男,550
10706,嘉義縣民雄鄉,盧,女,442
10706,嘉義縣民雄鄉,謝,男,482
10706,嘉義縣民雄鄉,謝,女,447
10706,嘉義縣民雄鄉,洪,男,478
10706,嘉義縣民雄鄉,洪,女,416
10706,嘉義縣民雄鄉,周,男,433
10706,嘉義縣民雄鄉,周,女,415
10706,嘉義縣溪口鄉,陳,男,1537
10706,嘉義縣溪口鄉,陳,女,1143
10706,嘉義縣溪口鄉,張,男,767
10706,嘉義縣溪口鄉,張,女,612
10706,嘉義縣溪口鄉,劉,男,812
10706,嘉義縣溪口鄉,劉,女,565
10706,嘉義縣溪口鄉,黃,男,324
10706,嘉義縣溪口鄉,黃,女,344
10706,嘉義縣溪口鄉,蔡,男,350
10706,嘉義縣溪口鄉,蔡,女,287
10706,嘉義縣溪口鄉,邱,男,334
10706,嘉義縣溪口鄉,邱,女,248
10706,嘉義縣溪口鄉,王,男,288
10706,嘉義縣溪口鄉,王,女,289
10706,嘉義縣溪口鄉,賴,男,319
10706,嘉義縣溪口鄉,賴,女,211
10706,嘉義縣溪口鄉,林,男,226
10706,嘉義縣溪口鄉,林,女,276
10706,嘉義縣溪口鄉,郭,男,258
10706,嘉義縣溪口鄉,郭,女,201
10706,嘉義縣溪口鄉,何,男,249
10706,嘉義縣溪口鄉,何,女,177
10706,嘉義縣溪口鄉,謝,男,240
10706,嘉義縣溪口鄉,謝,女,182
10706,嘉義縣溪口鄉,鄭,男,215
10706,嘉義縣溪口鄉,鄭,女,188
10706,嘉義縣溪口鄉,李,男,171
10706,嘉義縣溪口鄉,李,女,201
10706,嘉義縣溪口鄉,吳,男,130
10706,嘉義縣溪口鄉,吳,女,165
10706,嘉義縣溪口鄉,曾,男,159
10706,嘉義縣溪口鄉,曾,女,121
10706,嘉義縣溪口鄉,孫,男,152
10706,嘉義縣溪口鄉,孫,女,87
10706,嘉義縣溪口鄉,莊,男,141
10706,嘉義縣溪口鄉,莊,女,82
10706,嘉義縣溪口鄉,許,男,90
10706,嘉義縣溪口鄉,許,女,104
10706,嘉義縣溪口鄉,葉,男,91
10706,嘉義縣溪口鄉,葉,女,93
10706,嘉義縣新港鄉,林,男,2575
10706,嘉義縣新港鄉,林,女,1987
10706,嘉義縣新港鄉,陳,男,1962
10706,嘉義縣新港鄉,陳,女,1663
10706,嘉義縣新港鄉,李,男,1190
10706,嘉義縣新港鄉,李,女,1045
10706,嘉義縣新港鄉,何,男,1041
10706,嘉義縣新港鄉,何,女,815
10706,嘉義縣新港鄉,黃,男,906
10706,嘉義縣新港鄉,黃,女,909
10706,嘉義縣新港鄉,郭,男,686
10706,嘉義縣新港鄉,郭,女,569
10706,嘉義縣新港鄉,王,男,646
10706,嘉義縣新港鄉,王,女,568
10706,嘉義縣新港鄉,吳,男,620
10706,嘉義縣新港鄉,吳,女,572
10706,嘉義縣新港鄉,張,男,513
10706,嘉義縣新港鄉,張,女,507
10706,嘉義縣新港鄉,蔡,男,482
10706,嘉義縣新港鄉,蔡,女,521
10706,嘉義縣新港鄉,江,男,447
10706,嘉義縣新港鄉,江,女,301
10706,嘉義縣新港鄉,鄭,男,375
10706,嘉義縣新港鄉,鄭,女,367
10706,嘉義縣新港鄉,洪,男,399
10706,嘉義縣新港鄉,洪,女,318
10706,嘉義縣新港鄉,許,男,337
10706,嘉義縣新港鄉,許,女,331
10706,嘉義縣新港鄉,楊,男,322
10706,嘉義縣新港鄉,楊,女,299
10706,嘉義縣新港鄉,劉,男,280
10706,嘉義縣新港鄉,劉,女,304
10706,嘉義縣新港鄉,蘇,男,247
10706,嘉義縣新港鄉,蘇,女,240
10706,嘉義縣新港鄉,葉,男,232
10706,嘉義縣新港鄉,葉,女,248
10706,嘉義縣新港鄉,莊,男,243
10706,嘉義縣新港鄉,莊,女,204
10706,嘉義縣新港鄉,曾,男,217
10706,嘉義縣新港鄉,曾,女,178
10706,嘉義縣六腳鄉,陳,男,2727
10706,嘉義縣六腳鄉,陳,女,2182
10706,嘉義縣六腳鄉,黃,男,2696
10706,嘉義縣六腳鄉,黃,女,1846
10706,嘉義縣六腳鄉,侯,男,1318
10706,嘉義縣六腳鄉,侯,女,907
10706,嘉義縣六腳鄉,吳,男,504
10706,嘉義縣六腳鄉,吳,女,498
10706,嘉義縣六腳鄉,呂,男,529
10706,嘉義縣六腳鄉,呂,女,373
10706,嘉義縣六腳鄉,蘇,男,498
10706,嘉義縣六腳鄉,蘇,女,374
10706,嘉義縣六腳鄉,林,男,372
10706,嘉義縣六腳鄉,林,女,448
10706,嘉義縣六腳鄉,蔡,男,322
10706,嘉義縣六腳鄉,蔡,女,372
10706,嘉義縣六腳鄉,李,男,302
10706,嘉義縣六腳鄉,李,女,341
10706,嘉義縣六腳鄉,王,男,270
10706,嘉義縣六腳鄉,王,女,328
10706,嘉義縣六腳鄉,楊,男,298
10706,嘉義縣六腳鄉,楊,女,261
10706,嘉義縣六腳鄉,張,男,178
10706,嘉義縣六腳鄉,張,女,240
10706,嘉義縣六腳鄉,郭,男,196
10706,嘉義縣六腳鄉,郭,女,145
10706,嘉義縣六腳鄉,謝,男,177
10706,嘉義縣六腳鄉,謝,女,160
10706,嘉義縣六腳鄉,洪,男,173
10706,嘉義縣六腳鄉,洪,女,147
10706,嘉義縣六腳鄉,許,男,133
10706,嘉義縣六腳鄉,許,女,157
10706,嘉義縣六腳鄉,鄭,男,108
10706,嘉義縣六腳鄉,鄭,女,123
10706,嘉義縣六腳鄉,劉,男,59
10706,嘉義縣六腳鄉,劉,女,114
10706,嘉義縣六腳鄉,康,男,104
10706,嘉義縣六腳鄉,康,女,64
10706,嘉義縣六腳鄉,周,男,85
10706,嘉義縣六腳鄉,周,女,81
10706,嘉義縣東石鄉,蔡,男,1987
10706,嘉義縣東石鄉,蔡,女,1537
10706,嘉義縣東石鄉,陳,男,1709
10706,嘉義縣東石鄉,陳,女,1442
10706,嘉義縣東石鄉,黃,男,1267
10706,嘉義縣東石鄉,黃,女,1051
10706,嘉義縣東石鄉,吳,男,904
10706,嘉義縣東石鄉,吳,女,808
10706,嘉義縣東石鄉,李,男,818
10706,嘉義縣東石鄉,李,女,739
10706,嘉義縣東石鄉,林,男,750
10706,嘉義縣東石鄉,林,女,666
10706,嘉義縣東石鄉,張,男,754
10706,嘉義縣東石鄉,張,女,636
10706,嘉義縣東石鄉,戴,男,529
10706,嘉義縣東石鄉,戴,女,409
10706,嘉義縣東石鄉,王,男,463
10706,嘉義縣東石鄉,王,女,470
10706,嘉義縣東石鄉,鄭,男,454
10706,嘉義縣東石鄉,鄭,女,334
10706,嘉義縣東石鄉,許,男,264
10706,嘉義縣東石鄉,許,女,228
10706,嘉義縣東石鄉,劉,男,215
10706,嘉義縣東石鄉,劉,女,221
10706,嘉義縣東石鄉,柯,男,227
10706,嘉義縣東石鄉,柯,女,174
10706,嘉義縣東石鄉,蕭,男,210
10706,嘉義縣東石鄉,蕭,女,164
10706,嘉義縣東石鄉,莊,男,188
10706,嘉義縣東石鄉,莊,女,165
10706,嘉義縣東石鄉,楊,男,166
10706,嘉義縣東石鄉,楊,女,160
10706,嘉義縣東石鄉,余,男,159
10706,嘉義縣東石鄉,余,女,125
10706,嘉義縣東石鄉,謝,男,152
10706,嘉義縣東石鄉,謝,女,119
10706,嘉義縣東石鄉,顏,男,166
10706,嘉義縣東石鄉,顏,女,103
10706,嘉義縣東石鄉,高,男,141
10706,嘉義縣東石鄉,高,女,99
10706,嘉義縣義竹鄉,翁,男,1650
10706,嘉義縣義竹鄉,翁,女,1236
10706,嘉義縣義竹鄉,黃,男,1168
10706,嘉義縣義竹鄉,黃,女,911
10706,嘉義縣義竹鄉,陳,男,953
10706,嘉義縣義竹鄉,陳,女,920
10706,嘉義縣義竹鄉,蔡,男,655
10706,嘉義縣義竹鄉,蔡,女,635
10706,嘉義縣義竹鄉,郭,男,514
10706,嘉義縣義竹鄉,郭,女,425
10706,嘉義縣義竹鄉,李,男,464
10706,嘉義縣義竹鄉,李,女,427
10706,嘉義縣義竹鄉,林,男,444
10706,嘉義縣義竹鄉,林,女,434
10706,嘉義縣義竹鄉,王,男,283
10706,嘉義縣義竹鄉,王,女,273
10706,嘉義縣義竹鄉,張,男,271
10706,嘉義縣義竹鄉,張,女,270
10706,嘉義縣義竹鄉,楊,男,209
10706,嘉義縣義竹鄉,楊,女,184
10706,嘉義縣義竹鄉,吳,男,167
10706,嘉義縣義竹鄉,吳,女,224
10706,嘉義縣義竹鄉,柯,男,201
10706,嘉義縣義竹鄉,柯,女,173
10706,嘉義縣義竹鄉,謝,男,174
10706,嘉義縣義竹鄉,謝,女,175
10706,嘉義縣義竹鄉,顏,男,200
10706,嘉義縣義竹鄉,顏,女,148
10706,嘉義縣義竹鄉,康,男,159
10706,嘉義縣義竹鄉,康,女,111
10706,嘉義縣義竹鄉,洪,男,127
10706,嘉義縣義竹鄉,洪,女,139
10706,嘉義縣義竹鄉,蘇,男,143
10706,嘉義縣義竹鄉,蘇,女,113
10706,嘉義縣義竹鄉,周,男,132
10706,嘉義縣義竹鄉,周,女,120
10706,嘉義縣義竹鄉,鄭,男,118
10706,嘉義縣義竹鄉,鄭,女,103
10706,嘉義縣義竹鄉,施,男,124
10706,嘉義縣義竹鄉,施,女,89
10706,嘉義縣鹿草鄉,陳,男,1614
10706,嘉義縣鹿草鄉,陳,女,1219
10706,嘉義縣鹿草鄉,林,男,1228
10706,嘉義縣鹿草鄉,林,女,1029
10706,嘉義縣鹿草鄉,黃,男,877
10706,嘉義縣鹿草鄉,黃,女,734
10706,嘉義縣鹿草鄉,張,男,703
10706,嘉義縣鹿草鄉,張,女,580
10706,嘉義縣鹿草鄉,吳,男,552
10706,嘉義縣鹿草鄉,吳,女,433
10706,嘉義縣鹿草鄉,施,男,343
10706,嘉義縣鹿草鄉,施,女,219
10706,嘉義縣鹿草鄉,蔡,男,277
10706,嘉義縣鹿草鄉,蔡,女,275
10706,嘉義縣鹿草鄉,王,男,252
10706,嘉義縣鹿草鄉,王,女,201
10706,嘉義縣鹿草鄉,李,男,232
10706,嘉義縣鹿草鄉,李,女,216
10706,嘉義縣鹿草鄉,楊,男,138
10706,嘉義縣鹿草鄉,楊,女,151
10706,嘉義縣鹿草鄉,柯,男,166
10706,嘉義縣鹿草鄉,柯,女,116
10706,嘉義縣鹿草鄉,鄭,男,157
10706,嘉義縣鹿草鄉,鄭,女,106
10706,嘉義縣鹿草鄉,蘇,男,136
10706,嘉義縣鹿草鄉,蘇,女,113
10706,嘉義縣鹿草鄉,鄧,男,140
10706,嘉義縣鹿草鄉,鄧,女,90
10706,嘉義縣鹿草鄉,沈,男,131
10706,嘉義縣鹿草鄉,沈,女,91
10706,嘉義縣鹿草鄉,江,男,129
10706,嘉義縣鹿草鄉,江,女,86
10706,嘉義縣鹿草鄉,劉,男,103
10706,嘉義縣鹿草鄉,劉,女,108
10706,嘉義縣鹿草鄉,廖,男,106
10706,嘉義縣鹿草鄉,廖,女,83
10706,嘉義縣鹿草鄉,葉,男,94
10706,嘉義縣鹿草鄉,葉,女,82
10706,嘉義縣鹿草鄉,洪,男,74
10706,嘉義縣鹿草鄉,洪,女,82
10706,嘉義縣水上鄉,黃,男,3211
10706,嘉義縣水上鄉,黃,女,2657
10706,嘉義縣水上鄉,林,男,2535
10706,嘉義縣水上鄉,林,女,2251
10706,嘉義縣水上鄉,陳,男,2174
10706,嘉義縣水上鄉,陳,女,2136
10706,嘉義縣水上鄉,張,男,1232
10706,嘉義縣水上鄉,張,女,1139
10706,嘉義縣水上鄉,李,男,1144
10706,嘉義縣水上鄉,李,女,1117
10706,嘉義縣水上鄉,賴,男,1258
10706,嘉義縣水上鄉,賴,女,985
10706,嘉義縣水上鄉,吳,男,1150
10706,嘉義縣水上鄉,吳,女,1086
10706,嘉義縣水上鄉,蔡,男,921
10706,嘉義縣水上鄉,蔡,女,869
10706,嘉義縣水上鄉,羅,男,892
10706,嘉義縣水上鄉,羅,女,722
10706,嘉義縣水上鄉,王,男,781
10706,嘉義縣水上鄉,王,女,722
10706,嘉義縣水上鄉,呂,男,829
10706,嘉義縣水上鄉,呂,女,624
10706,嘉義縣水上鄉,劉,男,661
10706,嘉義縣水上鄉,劉,女,605
10706,嘉義縣水上鄉,江,男,476
10706,嘉義縣水上鄉,江,女,377
10706,嘉義縣水上鄉,鄭,男,441
10706,嘉義縣水上鄉,鄭,女,395
10706,嘉義縣水上鄉,曾,男,436
10706,嘉義縣水上鄉,曾,女,334
10706,嘉義縣水上鄉,楊,男,356
10706,嘉義縣水上鄉,楊,女,401
10706,嘉義縣水上鄉,許,男,331
10706,嘉義縣水上鄉,許,女,367
10706,嘉義縣水上鄉,郭,男,319
10706,嘉義縣水上鄉,郭,女,324
10706,嘉義縣水上鄉,葉,男,300
10706,嘉義縣水上鄉,葉,女,264
10706,嘉義縣水上鄉,謝,男,258
10706,嘉義縣水上鄉,謝,女,295
10706,嘉義縣中埔鄉,陳,男,2594
10706,嘉義縣中埔鄉,陳,女,2336
10706,嘉義縣中埔鄉,林,男,2061
10706,嘉義縣中埔鄉,林,女,1867
10706,嘉義縣中埔鄉,張,男,1720
10706,嘉義縣中埔鄉,張,女,1433
10706,嘉義縣中埔鄉,黃,男,1350
10706,嘉義縣中埔鄉,黃,女,1315
10706,嘉義縣中埔鄉,李,男,987
10706,嘉義縣中埔鄉,李,女,946
10706,嘉義縣中埔鄉,劉,男,988
10706,嘉義縣中埔鄉,劉,女,893
10706,嘉義縣中埔鄉,羅,男,813
10706,嘉義縣中埔鄉,羅,女,661
10706,嘉義縣中埔鄉,王,男,592
10706,嘉義縣中埔鄉,王,女,589
10706,嘉義縣中埔鄉,蔡,男,595
10706,嘉義縣中埔鄉,蔡,女,578
10706,嘉義縣中埔鄉,吳,男,502
10706,嘉義縣中埔鄉,吳,女,589
10706,嘉義縣中埔鄉,許,男,474
10706,嘉義縣中埔鄉,許,女,426
10706,嘉義縣中埔鄉,葉,男,450
10706,嘉義縣中埔鄉,葉,女,394
10706,嘉義縣中埔鄉,賴,男,439
10706,嘉義縣中埔鄉,賴,女,395
10706,嘉義縣中埔鄉,方,男,492
10706,嘉義縣中埔鄉,方,女,338
10706,嘉義縣中埔鄉,郭,男,409
10706,嘉義縣中埔鄉,郭,女,395
10706,嘉義縣中埔鄉,呂,男,450
10706,嘉義縣中埔鄉,呂,女,353
10706,嘉義縣中埔鄉,邱,男,414
10706,嘉義縣中埔鄉,邱,女,366
10706,嘉義縣中埔鄉,江,男,388
10706,嘉義縣中埔鄉,江,女,330
10706,嘉義縣中埔鄉,鄭,男,360
10706,嘉義縣中埔鄉,鄭,女,335
10706,嘉義縣中埔鄉,楊,男,324
10706,嘉義縣中埔鄉,楊,女,336
10706,嘉義縣竹崎鄉,林,男,3773
10706,嘉義縣竹崎鄉,林,女,2917
10706,嘉義縣竹崎鄉,陳,男,1295
10706,嘉義縣竹崎鄉,陳,女,1296
10706,嘉義縣竹崎鄉,劉,男,1380
10706,嘉義縣竹崎鄉,劉,女,1046
10706,嘉義縣竹崎鄉,李,男,958
10706,嘉義縣竹崎鄉,李,女,869
10706,嘉義縣竹崎鄉,許,男,972
10706,嘉義縣竹崎鄉,許,女,722
10706,嘉義縣竹崎鄉,黃,男,863
10706,嘉義縣竹崎鄉,黃,女,818
10706,嘉義縣竹崎鄉,張,男,839
10706,嘉義縣竹崎鄉,張,女,751
10706,嘉義縣竹崎鄉,吳,男,617
10706,嘉義縣竹崎鄉,吳,女,556
10706,嘉義縣竹崎鄉,王,男,572
10706,嘉義縣竹崎鄉,王,女,527
10706,嘉義縣竹崎鄉,何,男,566
10706,嘉義縣竹崎鄉,何,女,429
10706,嘉義縣竹崎鄉,蕭,男,542
10706,嘉義縣竹崎鄉,蕭,女,419
10706,嘉義縣竹崎鄉,邱,男,493
10706,嘉義縣竹崎鄉,邱,女,348
10706,嘉義縣竹崎鄉,賴,男,409
10706,嘉義縣竹崎鄉,賴,女,358
10706,嘉義縣竹崎鄉,蔡,男,291
10706,嘉義縣竹崎鄉,蔡,女,349
10706,嘉義縣竹崎鄉,朱,男,332
10706,嘉義縣竹崎鄉,朱,女,259
10706,嘉義縣竹崎鄉,鄭,男,288
10706,嘉義縣竹崎鄉,鄭,女,259
10706,嘉義縣竹崎鄉,楊,男,260
10706,嘉義縣竹崎鄉,楊,女,285
10706,嘉義縣竹崎鄉,鍾,男,288
10706,嘉義縣竹崎鄉,鍾,女,206
10706,嘉義縣竹崎鄉,盧,男,274
10706,嘉義縣竹崎鄉,盧,女,216
10706,嘉義縣竹崎鄉,郭,男,245
10706,嘉義縣竹崎鄉,郭,女,238
